date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:23:30	358204/358204	---MC-	200	added ('OK')	image/jpeg	etag:828563cd772755dc8e0f8ef808d98232	https://www.rentappeal.com/images/banner-1.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/banner-1.jpg	(from https://www.rentappeal.com/)
06:23:31	39722/39722	---MC-	200	added ('OK')	image/svg+xml	etag:78f9ea5c41212a4943b2ff6ad9a49586	https://www.rentappeal.com/images/icons.svg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/icons.svg	(from https://www.rentappeal.com/)
06:23:31	93109/93109	---MC-	200	added ('OK')	image/jpeg	etag:55b4d682a84a38185d10496d1ab589f5	https://www.rentappeal.com/images/home-welcome-1.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/home-welcome-1.jpg	(from https://www.rentappeal.com/)
06:23:31	79136/79136	---MC-	200	added ('OK')	image/jpeg	etag:6486989d97865856997046fb9dec6200	https://www.rentappeal.com/images/home-welcome-2.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/home-welcome-2.jpg	(from https://www.rentappeal.com/)
06:23:32	174642/174642	---MC-	200	added ('OK')	image/jpeg	etag:1fe8dac179d800f2c4784dc2f0ce7e5d	https://www.rentappeal.com/images/home-welcome-3.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/home-welcome-3.jpg	(from https://www.rentappeal.com/)
06:23:32	49359/49359	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:23:32%20GMT	https://www.rentappeal.com/blog/top-eviction-protection-plans-for-your-rental-properties-in-atlanta-ga	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/top-eviction-protection-plans-for-your-rental-properties-in-atlanta-ga.html	(from https://www.rentappeal.com/)
06:23:32	48620/48620	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:23:32%20GMT	https://www.rentappeal.com/blog/essential-tips-for-first-time-landlords	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/essential-tips-for-first-time-landlords.html	(from https://www.rentappeal.com/)
06:23:32	49468/49468	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:23:33%20GMT	https://www.rentappeal.com/blog/tips-to-attract-tenants-in-a-tough-market-in-atlanta-ga	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/tips-to-attract-tenants-in-a-tough-market-in-atlanta-ga.html	(from https://www.rentappeal.com/)
06:23:33	92037/92037	---MC-	200	added ('OK')	image/jpeg	etag:9776d7d48961f08d326295b87c075e89	https://www.rentappeal.com/images/pm-carousel-1.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/pm-carousel-1.jpg	(from https://www.rentappeal.com/atlanta-property-management)
06:23:33	78275/78275	---MC-	200	added ('OK')	image/jpeg	etag:9e2d8a95a9e21b92cc831e3833333f22	https://www.rentappeal.com/images/pm-carousel-2.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/pm-carousel-2.jpg	(from https://www.rentappeal.com/atlanta-property-management)
06:23:33	92032/92032	---MC-	200	added ('OK')	image/jpeg	etag:9e2d8a95a9e21b92cc831e3833333f22	https://www.rentappeal.com/images/pm-carousel-3.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/pm-carousel-3.jpg	(from https://www.rentappeal.com/atlanta-property-management)
06:23:34	128962/128962	---MC-	200	added ('OK')	image/jpeg	etag:a186d760132d68cfcf30d9c441fe1566	https://www.rentappeal.com/images/pm-guarantees.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/pm-guarantees.jpg	(from https://www.rentappeal.com/atlanta-property-management)
06:23:34	115629/115629	---MC-	200	added ('OK')	image/jpeg	etag:5ca6c2f7a362b03d3bda7950df0527e3	https://www.rentappeal.com/images/guarantee-bg.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/guarantee-bg.jpg	(from https://www.rentappeal.com/guarantees)
06:23:38	290/290	---M-Z	200	added ('OK')	text/css	etag:%225eb03ec4-122%22	http://cdnjs.cloudflare.com/ajax/libs/jqueryui/1.10.3/css/base/jquery.ui.all.min.css	C:/Users/Saucer/Desktop/rentappeal/cdnjs.cloudflare.com/ajax/libs/jqueryui/1.10.3/css/base/jquery.ui.all.min.css	(from https://www.rentappeal.com/rent-sell-calculator)
06:23:38	217884/217884	---MC-	200	added ('OK')	image/jpeg	etag:a380bb0cdb36d354e10a4552529a11fa	https://www.rentappeal.com/images/secondary-banner-1.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/secondary-banner-1.jpg	(from https://www.rentappeal.com/owners)
06:23:39	3522/3522	---M-Z	200	added ('OK')	text/css	etag:%225eb03ec1-dc2%22	https://cdnjs.cloudflare.com/ajax/libs/jqPlot/1.0.8/jquery.jqplot.min.css	C:/Users/Saucer/Desktop/rentappeal/cdnjs.cloudflare.com/ajax/libs/jqPlot/1.0.8/jquery.jqplot.min.css	(from https://www.rentappeal.com/rent-sell-calculator)
06:23:39	8994/8994	---MC-	200	added ('OK')	text/css	etag:6ace6ee995b976ec0a2f32342fc92e3f	https://www.rentappeal.com/css/rent-sell-calc-v2.css	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/css/rent-sell-calc-v2.css	(from https://www.rentappeal.com/rent-sell-calculator)
06:23:39	172482/172482	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec1-2a1c2%22	https://cdnjs.cloudflare.com/ajax/libs/jqPlot/1.0.8/jquery.jqplot.min.js	C:/Users/Saucer/Desktop/rentappeal/cdnjs.cloudflare.com/ajax/libs/jqPlot/1.0.8/jquery.jqplot.min.js	(from https://www.rentappeal.com/rent-sell-calculator)
06:23:39	8824/8824	---MC-	200	added ('OK')	text/css	etag:6dc6cf98c5c88ca30e6720621e04e013	https://www.rentappeal.com/css/roi-calculator-v2.css	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/css/roi-calculator-v2.css	(from https://www.rentappeal.com/rent-sell-calculator)
06:23:40	97610/97610	---MC-	200	added ('OK')	image/jpeg	etag:717dd29daad9c329f2ede1493beea5c8	https://www.rentappeal.com/images/rent-sell-banner.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/rent-sell-banner.jpg	(from https://www.rentappeal.com/rent-sell-calculator)
06:23:40	16248/16248	---MC-	200	added ('OK')	application/javascript	etag:a3d4247d9acbb0af073a88a16b468485	https://www.rentappeal.com/js/rent-sell-calc-v2.js	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/js/rent-sell-calc-v2.js	(from https://www.rentappeal.com/rent-sell-calculator)
06:23:41	55956/55956	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ecf-da94%22	https://cdnjs.cloudflare.com/ajax/libs/knockout/3.3.0/knockout-min.js	C:/Users/Saucer/Desktop/rentappeal/cdnjs.cloudflare.com/ajax/libs/knockout/3.3.0/knockout-min.js	(from https://www.rentappeal.com/roi-calculator)
06:23:41	10869/10869	---MC-	200	added ('OK')	application/javascript	etag:4cbfe80231e3f49ed8ec2db251a847d7	https://www.rentappeal.com/js/roi-calculator-v2.js	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/js/roi-calculator-v2.js	(from https://www.rentappeal.com/roi-calculator)
06:23:43	6155/6155	---MC-	200	added ('OK')	text/css	etag:1af4523d295ce1e76164ad0072f3edd1	https://www.rentappeal.com/css/vacancy-loss-calculator.css	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/css/vacancy-loss-calculator.css	(from https://www.rentappeal.com/vacancy-loss-calculator)
06:23:44	1860/1860	---MC-	200	added ('OK')	application/javascript	etag:580410208d8d816d21356d628135d57f	https://www.rentappeal.com/js/vacancy-loss-calculator.js	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/js/vacancy-loss-calculator.js	(from https://www.rentappeal.com/vacancy-loss-calculator)
06:23:44	32978/32978	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Sep%202024%2022:23:44%20GMT	https://www.rentappeal.com/Please%20select%20type:%20owner,%20tenant,%20vendor,%20app,%20hoa-homeowner,%20hoa-board,%20hoa-documents,%20maintenance,%20utility,%20pet,%20or%20idx	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/Please%20select%20type_%20owner,%20tenant,%20vendor,%20app,%20hoa-homeowner,%20hoa-board,%20hoa-documents,%20maintenance,%20utility,%20pet,%20or%20idx	(from https://www.rentappeal.com/tenants)
06:23:52	140033/140033	---MC-	200	added ('OK')	image/jpeg	etag:35ddfd9d7149bf5cef3b9ac981f9f2e6	https://www.rentappeal.com/images/about-bg.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/about-bg.jpg	(from https://www.rentappeal.com/about)
06:23:52	3466/3466	---M-Z	200	added ('OK')	text/css	etag:%225eb03cf2-d8a%22	https://cdnjs.cloudflare.com/ajax/libs/Tipue-Search/5.0.0/tipuesearch.css	C:/Users/Saucer/Desktop/rentappeal/cdnjs.cloudflare.com/ajax/libs/Tipue-Search/5.0.0/tipuesearch.css	(from https://www.rentappeal.com/blog)
06:23:53	49118/49118	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:23:53%20GMT	https://www.rentappeal.com/blog/how-to-keep-great-tenants-in-your-atlanta-ga-investment-property	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/how-to-keep-great-tenants-in-your-atlanta-ga-investment-property.html	(from https://www.rentappeal.com/blog)
06:23:59	48925/48925	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:23:53%20GMT	https://www.rentappeal.com/blog/whats-next-after-buying-your-first-rental-property	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/whats-next-after-buying-your-first-rental-property.html	(from https://www.rentappeal.com/blog)
06:24:00	52998/52998	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:23:54%20GMT	https://www.rentappeal.com/blog/advertise-your-rental	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/advertise-your-rental.html	(from https://www.rentappeal.com/blog)
06:24:00	49211/49211	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:00%20GMT	https://www.rentappeal.com/blog/how-often-should-a-landlord-inspect-rental-property-in-atlanta-ga	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/how-often-should-a-landlord-inspect-rental-property-in-atlanta-ga.html	(from https://www.rentappeal.com/blog)
06:24:00	51911/51911	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:00%20GMT	https://www.rentappeal.com/blog/maintenance-emergencies-vs-repairs	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/maintenance-emergencies-vs-repairs.html	(from https://www.rentappeal.com/blog)
06:24:00	48178/48178	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:01%20GMT	https://www.rentappeal.com/blog/atlanta-accidental-landlord-tips	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/atlanta-accidental-landlord-tips.html	(from https://www.rentappeal.com/blog)
06:24:01	56094/56094	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:01%20GMT	https://www.rentappeal.com/blog/why-successful-real-estate-investors-partner-with-property-management-companies	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/why-successful-real-estate-investors-partner-with-property-management-companies.html	(from https://www.rentappeal.com/blog)
06:24:01	53414/53414	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:01%20GMT	https://www.rentappeal.com/blog?pg=1	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog8f63.html	(from https://www.rentappeal.com/blog)
06:24:01	52996/52996	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:02%20GMT	https://www.rentappeal.com/blog?pg=2	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog119c.html	(from https://www.rentappeal.com/blog)
06:24:02	52768/52768	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:02%20GMT	https://www.rentappeal.com/blog?pg=3	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blogff17.html	(from https://www.rentappeal.com/blog)
06:24:02	51934/51934	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:02%20GMT	https://www.rentappeal.com/blog?pg=4	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog3cf6.html	(from https://www.rentappeal.com/blog)
06:24:02	51037/51037	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:03%20GMT	https://www.rentappeal.com/blog?pg=5	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blogc1d7.html	(from https://www.rentappeal.com/blog)
06:24:03	41219/41219	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:03%20GMT	https://www.rentappeal.com/blog?pg=6	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog0e1a.html	(from https://www.rentappeal.com/blog)
06:24:04	52359/52359	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:03%20GMT	https://www.rentappeal.com/blog/category/frontpage-article	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/category/frontpage-article.html	(from https://www.rentappeal.com/blog)
06:24:04	45984/45984	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:04%20GMT	https://www.rentappeal.com/blog/category/investors	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/category/investors.html	(from https://www.rentappeal.com/blog)
06:24:04	42123/42123	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:05%20GMT	https://www.rentappeal.com/blog/category/maintenance	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/category/maintenance.html	(from https://www.rentappeal.com/blog)
06:24:05	41005/41005	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:05%20GMT	https://www.rentappeal.com/blog/category/marietta	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/category/marietta.html	(from https://www.rentappeal.com/blog)
06:24:05	42100/42100	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:05%20GMT	https://www.rentappeal.com/blog/category/news	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/category/news.html	(from https://www.rentappeal.com/blog)
06:24:06	53374/53374	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:06%20GMT	https://www.rentappeal.com/blog/author/rent-appeal-inc	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/author/rent-appeal-inc.html	(from https://www.rentappeal.com/blog)
06:24:06	2948/2948	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cf2-b84%22	https://cdnjs.cloudflare.com/ajax/libs/Tipue-Search/5.0.0/tipuesearch_set.js	C:/Users/Saucer/Desktop/rentappeal/cdnjs.cloudflare.com/ajax/libs/Tipue-Search/5.0.0/tipuesearch_set.js	(from https://www.rentappeal.com/blog)
06:24:07	8490/8490	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cf2-212a%22	https://cdnjs.cloudflare.com/ajax/libs/Tipue-Search/5.0.0/tipuesearch.min.js	C:/Users/Saucer/Desktop/rentappeal/cdnjs.cloudflare.com/ajax/libs/Tipue-Search/5.0.0/tipuesearch.min.js	(from https://www.rentappeal.com/blog)
06:24:11	32978/32978	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2021%20Sep%202024%2022:24:11%20GMT	https://www.rentappeal.com/gwinnett-property-management	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/gwinnett-property-management	(from https://www.rentappeal.com/gwinnett-county-property-management)
06:24:12	38246/38246	---MC-	200	added ('OK')	image/webp	etag:99bb0691181ca3f1efc461830bb7dd74	https://www.rentappeal.com/images/blog/Business-man-is-stressed-due-t%20(1).webp	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/Business-man-is-stressed-due-t%20(1).webp	(from https://www.rentappeal.com/blog/top-eviction-protection-plans-for-your-rental-properties-in-atlanta-ga)
06:24:12	12233/12233	---MC-	200	added ('OK')	image/png	etag:36b169b828ac66cb7fc666cfc50a58cf	https://www.rentappeal.com/images/blog/blog.png	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/blog.png	(from https://www.rentappeal.com/blog/top-eviction-protection-plans-for-your-rental-properties-in-atlanta-ga)
06:24:13	204400/204400	---MC-	200	added ('OK')	image/webp	etag:992f0e92c007d53bc3c11bd9f9d81a7d	https://www.rentappeal.com/images/blog/Atlanta-Georgia-USA-at-Piedmon_1.webp	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/Atlanta-Georgia-USA-at-Piedmon_1.webp	(from https://www.rentappeal.com/blog/essential-tips-for-first-time-landlords)
06:24:15	771/771	---M-Z	200	added ('OK')	text/css	etag:%225eb03ec4-303%22	http://cdnjs.cloudflare.com/ajax/libs/jqueryui/1.10.3/css/base/jquery.ui.base.css	C:/Users/Saucer/Desktop/rentappeal/cdnjs.cloudflare.com/ajax/libs/jqueryui/1.10.3/css/base/jquery.ui.base.css	(from http://cdnjs.cloudflare.com/ajax/libs/jqueryui/1.10.3/css/base/jquery.ui.all.min.css)
06:24:15	17520/17520	---M-Z	200	added ('OK')	text/css	etag:%225eb03ec4-4470%22	http://cdnjs.cloudflare.com/ajax/libs/jqueryui/1.10.3/css/base/jquery.ui.theme.css	C:/Users/Saucer/Desktop/rentappeal/cdnjs.cloudflare.com/ajax/libs/jqueryui/1.10.3/css/base/jquery.ui.theme.css	(from http://cdnjs.cloudflare.com/ajax/libs/jqueryui/1.10.3/css/base/jquery.ui.all.min.css)
06:24:15	140392/140392	---MC-	200	added ('OK')	image/webp	etag:9f965fe7cce815d6323c2f8e04479a58	https://www.rentappeal.com/images/blog/129f1c240631a49ad4c8bb5738799401.webp	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/129f1c240631a49ad4c8bb5738799401.webp	(from https://www.rentappeal.com/blog/tips-to-attract-tenants-in-a-tough-market-in-atlanta-ga)
06:24:16	845114/845114	---MC-	200	added ('OK')	image/png	etag:f540835e253885712c962de05cac00a7	https://resources.nesthub.com/images/rentsellcalc-banner.png	C:/Users/Saucer/Desktop/rentappeal/resources.nesthub.com/images/rentsellcalc-banner.png	(from https://www.rentappeal.com/css/rent-sell-calc-v2.css)
06:24:16	242/242	---M-Z	200	added ('OK')	image/png	etag:%225eb03cf2-f2%22	https://cdnjs.cloudflare.com/ajax/libs/Tipue-Search/5.0.0/img/search.png	C:/Users/Saucer/Desktop/rentappeal/cdnjs.cloudflare.com/ajax/libs/Tipue-Search/5.0.0/img/search.png	(from https://cdnjs.cloudflare.com/ajax/libs/Tipue-Search/5.0.0/tipuesearch.css)
06:24:16	145215/145215	---MC-	200	added ('OK')	image/jpeg	etag:6eea0859ce95f49bef8bec718911c69d	https://www.rentappeal.com/images/blog/Simple-bulb-lamp-on-a-rope-han-min.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/Simple-bulb-lamp-on-a-rope-han-min.jpg	(from https://www.rentappeal.com/blog/how-to-keep-great-tenants-in-your-atlanta-ga-investment-property)
06:24:17	200247/200247	---MC-	200	added ('OK')	image/jpeg	etag:cb28e4750760fc476d94b4139dd4b24c	https://www.rentappeal.com/images/blog/pexels-photo-7641903-min.jpeg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/pexels-photo-7641903-min.jpg	(from https://www.rentappeal.com/blog/whats-next-after-buying-your-first-rental-property)
06:24:17	136427/136427	---MC-	200	added ('OK')	image/jpeg	etag:6514e023778fa0efbb4ff05cb878a216	https://www.rentappeal.com/images/blog/How%20to%20Advertise%20Your%20Atlanta%20Rental%20Property%20Successfully.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/How%20to%20Advertise%20Your%20Atlanta%20Rental%20Property%20Successfully.jpg	(from https://www.rentappeal.com/blog/advertise-your-rental)
06:24:18	55196/55196	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:18%20GMT	https://www.rentappeal.com/blog/how-to-maintain-your-rental-property	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/how-to-maintain-your-rental-property.html	(from https://www.rentappeal.com/blog/advertise-your-rental)
06:24:18	24586/24586	---MC-	200	added ('OK')	image/jpeg	etag:1fc7c68c8d3420628d63ce52db93342a	https://www.rentappeal.com/images/blog/person%20holding%20a%20camera.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/person%20holding%20a%20camera.jpg	(from https://www.rentappeal.com/blog/advertise-your-rental)
06:24:18	40762/40762	---MC-	200	added ('OK')	image/jpeg	etag:66e11e2b5f751522344c3769e8669d9e	https://www.rentappeal.com/images/blog/person%20sitting%20on%20bench%20reading%20a%20newspaper.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/person%20sitting%20on%20bench%20reading%20a%20newspaper.jpg	(from https://www.rentappeal.com/blog/advertise-your-rental)
06:24:19	1467129/1467129	---MC-	200	added ('OK')	image/jpeg	etag:356ab070719b9af3e3093e934a9c10ba	https://www.rentappeal.com/images/blog/person%20working%20on%20a%20laptop.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/person%20working%20on%20a%20laptop.jpg	(from https://www.rentappeal.com/blog/advertise-your-rental)
06:24:20	56456/56456	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:19%20GMT	https://www.rentappeal.com/blog/things-landlords-should-be-doing-every-year-but-probably-arent	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/things-landlords-should-be-doing-every-year-but-probably-arent.html	(from https://www.rentappeal.com/blog/how-often-should-a-landlord-inspect-rental-property-in-atlanta-ga)
06:24:20	452371/452371	---MC-	200	added ('OK')	image/jpeg	etag:2731d35fbefd4b21186344e6ff8d4f60	https://www.rentappeal.com/images/blog/pexels-photo-20708166-min.jpeg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/pexels-photo-20708166-min.jpg	(from https://www.rentappeal.com/blog/how-often-should-a-landlord-inspect-rental-property-in-atlanta-ga)
06:24:20	135833/135833	---MC-	200	added ('OK')	image/jpeg	etag:e91bf4e867d5246bf98711755c58dc57	https://www.rentappeal.com/images/blog/emergencies%20vs%20regular%20repairs.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/emergencies%20vs%20regular%20repairs.jpg	(from https://www.rentappeal.com/blog/maintenance-emergencies-vs-repairs)
06:24:20	42486/42486	---MC-	200	added ('OK')	image/jpeg	etag:baa9a53e3baaf01b2f2ab4673954362f	https://www.rentappeal.com/images/blog/1718739384561.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/1718739384561.jpg	(from https://www.rentappeal.com/blog/maintenance-emergencies-vs-repairs)
06:24:21	57129/57129	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:21%20GMT	https://www.rentappeal.com/blog/tips-to-keep-your-home-and-investment-safe	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/tips-to-keep-your-home-and-investment-safe.html	(from https://www.rentappeal.com/blog/maintenance-emergencies-vs-repairs)
06:24:21	42957/42957	---MC-	200	added ('OK')	image/jpeg	etag:baa9a53e3baaf01b2f2ab4673954362f	https://www.rentappeal.com/images/blog/1718739384573.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/1718739384573.jpg	(from https://www.rentappeal.com/blog/maintenance-emergencies-vs-repairs)
06:24:21	57200/57200	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:21%20GMT	https://www.rentappeal.com/blog/best-ways-to-communicate-with-tenants-email-text-or-call	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/best-ways-to-communicate-with-tenants-email-text-or-call.html	(from https://www.rentappeal.com/blog/maintenance-emergencies-vs-repairs)
06:24:22	29260/29260	---MC-	200	added ('OK')	image/jpeg	etag:baa9a53e3baaf01b2f2ab4673954362f	https://www.rentappeal.com/images/blog/1718739384584.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/1718739384584.jpg	(from https://www.rentappeal.com/blog/maintenance-emergencies-vs-repairs)
06:24:22	176223/176223	---MC-	200	added ('OK')	image/jpeg	etag:f5d654c89ad9976768e1bb6a21aa3698	https://www.rentappeal.com/images/blog/Working-from-home-desk-setup-min.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/Working-from-home-desk-setup-min.jpg	(from https://www.rentappeal.com/blog/atlanta-accidental-landlord-tips)
06:24:22	55014/55014	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:23%20GMT	https://www.rentappeal.com/blog/guide-to-making-a-solid-lease-agreement-for-your-rental-property	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/guide-to-making-a-solid-lease-agreement-for-your-rental-property.html	(from https://www.rentappeal.com/blog/atlanta-accidental-landlord-tips)
06:24:23	54174/54174	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2022:24:23%20GMT	https://www.rentappeal.com/blog/costs-that-landlords-dont-notice-theyre-accruing	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/blog/costs-that-landlords-dont-notice-theyre-accruing.html	(from https://www.rentappeal.com/blog/atlanta-accidental-landlord-tips)
06:24:23	39495/39495	---MC-	200	added ('OK')	image/jpeg	etag:512dbac3bb57c3df9ee8bba13429883b	https://www.rentappeal.com/images/blog/pexels-rdne-stock-project-8293680-4.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/pexels-rdne-stock-project-8293680-4.jpg	(from https://www.rentappeal.com/blog/why-successful-real-estate-investors-partner-with-property-management-companies)
06:24:23	27007/27007	---MC-	200	added ('OK')	image/jpeg	etag:512dbac3bb57c3df9ee8bba13429883b	https://www.rentappeal.com/images/blog/pexels-christina-morillo-1181248.jpg	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/images/blog/pexels-christina-morillo-1181248.jpg	(from https://www.rentappeal.com/blog/why-successful-real-estate-investors-partner-with-property-management-companies)
06:24:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2022:24:24%20GMT	https://www.rentappeal.com/how-to-maintain-your-rental-property/	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/how-to-maintain-your-rental-property/index.html	(from https://www.rentappeal.com/blog/why-successful-real-estate-investors-partner-with-property-management-companies)
06:24:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2022:24:24%20GMT	https://www.rentappeal.com/renting-out-your-house	C:/Users/Saucer/Desktop/rentappeal/www.rentappeal.com/renting-out-your-house	(from https://www.rentappeal.com/blog/why-successful-real-estate-investors-partner-with-property-management-companies)
